ID,appellation,alternativeNames,gender,verbaleDating,wikidata_id,gnd_id,occupation,resource_urls
6da76320-c4b2-11e9-b62d-9be40f04d16f,"Laß, Heiko",,MALE,,Q95312681,120889625,author,
f2096180-ead9-47fe-bb05-a0b493927773,"Brugger, Andreas",,MALE,,Q496383,118761102,painter,
553e1844-67c8-493b-959f-2f7df61904c8,"Königsegg-Rothenfels, Maria Karolina von",,FEMALE,,Q15450292,1017698996,commissioner,
503b0223-4267-4ac5-bf86-c7f0014e17fd,"Maria Theresia, Montfort",,FEMALE,,Q15833896,1034992554,commissioner,
17092f4b-d591-4786-abc0-d224fc709a96,"Stadion, Maria Maximiliana von",,FEMALE,,Q15450530,1035036177,commissioner,
f281e9f6-06fa-450f-b5eb-2ca93fc4c418,"D'Ixnard, Pierre Michel",,MALE,,Q881112,118711040,architect;designer,
c64773b9-8052-4abf-93ca-43ca97f857db,"Bagnato, Johann Caspar",,MALE,,Q86517,11880880X,architect;builder,
4e1ae053-c5e1-42a5-930b-df51c12c0617,"Ruez, Johann Jakob Willibald",,MALE,,Q110213776,123492025,plasterer;sculptor,
ffd25368-5ae7-4981-bafd-53aa2105f608,"Jäger, Franz Joseph",,MALE,,,,builder;construction manager,
a08a1d6b-46d4-42e5-a00f-f1406c433383,"Messmer, Johann Georg",,MALE,,Q1693899,1012382532,painter,
ce294e7b-f11a-4b5d-8f8f-f750393bfb73,"Reiser, Joseph Anton",,MALE,,,,painter,
6b7e31d0-c4c3-11e9-8385-59bf93401dce,"Dreyer, Angelika",,FEMALE,,Q113781459,142204307,author;originator,
33b85900-c802-11e9-8a8f-6315b3a88f02,"Landes, Anton",,MALE,,Q591396,1029694745,plasterer,
17edeff0-c802-11e9-8a8f-6315b3a88f02,"Göz, Gottfried Bernhard",,MALE,,Q1539111,118696009,painter,
b93b6230-c801-11e9-8a8f-6315b3a88f02,"Mermos, Cölestin, I., Abt",,MALE,,,,commissioner,
f2367b10-c801-11e9-8a8f-6315b3a88f02,"Hitzelberger, Johann Georg",,MALE,,Q1693859,132997827,architect,
15c06542-bf38-464e-9848-9d8dc3d0fce0,"Friedrich, Verena",,FEMALE,,,,author,
39103d2e-0528-45e6-9c4f-a2424d630eea,"Weihing, Johann Georg",,MALE,,,,builder,
4866e67b-c0fd-4737-9ca8-ddb918ab052a,"Weidlich, Anton",,MALE,,,,sculptor,
c91e2d24-107e-44d2-a5b6-a6c7c773e1a4,"Aßner, Johann Georg",,MALE,,,,painter;polychromer,
a5dc5d3e-2084-4ee5-af22-a6de63fb301e,"Egloffstein, Albrecht Christoph Carl, Freiherr",,MALE,,,,commissioner,
32751429-b73e-48f3-b7e0-874e16878448,"De Vos, Maarten",,MALE,,,118643177,template provider,
8357ef1c-47b4-4f1a-a2f3-5b184c4c54d7,"Hopf, Udo",,MALE,,Q95761557,1130711994,author,
4ef84dde-876a-46ec-8fb6-301c0c152118,"Straßburger, Johann Erhard",,MALE,,Q1605520,130128783,architect;builder;construction manager,
7b9caca7-2aff-4ea8-85d8-fc85dfa2aa7e,"Friedrich II., Sachsen-Gotha-Altenburg, Herzog",,MALE,,Q61447,102109117,commissioner,
6cd8ecbc-87bd-49c9-95cd-c50f0da18e61,"Zorn von Plobsheim, Wolf Christian","Zorn von Plobsheim, Wolf Christoph",MALE,,Q1322112,136300952,architect;commissioner,
513436aa-edd3-4751-bfd6-4dbad2d1ca9a,"Marchini, Giovanni Francesco",,MALE,,Q1526121,118730886,painter,
6374990f-5722-4003-9e13-c7738979d8f7,"Sanguinetti, Lazaro Maria",,MALE,,Q18628479,141607505,painter,
c79ce0a4-53b2-435f-aeb6-3f15d1b55df5,"Anna Sophie, Hessen-Darmstadt, Landgräfin",,FEMALE,,Q290123,100011780,commissioner,
22a78726-8e7b-4594-b1db-7d54963face6,"Preising, Adahart von","Vatersdorf, Adahart von, der Freie",MALE,,,,commissioner,
b99812b7-1b30-4975-b940-19470325a1cf,"Bühler, Johann",,MALE,,,,plasterer,
a389902f-309a-4c70-ba08-90c17a3aa9ab,"Prügel, Christian",,MALE,,,,plasterer,
08528790-edaf-4665-b7d3-b9ee4ba95054,"Zink, Matthias","Zinckh, Matthias",MALE,,,,painter,
36694f9a-d9ce-49e3-aafb-90080f8b8622,"Ernst Albrecht II, Oettingen-Oettingen, Fürst",,MALE,,Q9594230,104196750,commissioner,
9e4b311b-cf87-4683-a0fb-1a7de3b199fc,"Hinterkeuser, Guido",,MALE,,Q95308405,13196240X,author,
7c881b3f-ec0d-428f-abfb-b1a16fb0b996,"Friedrich I., Preußen, König","Friedrich III., Brandenburg, Kurfürst",MALE,,Q151826,118535730,commissioner;owner,
d91d1615-25b6-45a6-99da-5d39d5c937c5,"Langerfeld, Rutger van","Langervelt, Rutger van;Langerfeld, Rütger van ",MALE,,Q1740407,119515776,architect,
7b637820-c96f-11e9-b5ad-295696610c6d,"Nering, Johann Arnold",,MALE,,Q286441,123088542,architect;builder;commissioner;designer,
e35adf35-bc54-414d-8e91-1b4b3832dbbe,"Vaillant, Jacques",,MALE,,Q608264,1023822156,painter,
d957a5a0-c974-11e9-a536-2d7c06292cf7,"Henrietta Maria, Württemberg, Herzogin","Brandenburg-Schwedt, Henriette von;Henriette Marie, Württemberg, Herzogin ",MALE,,Q90196,141778237,commissioner,
323b2c90-c97b-11e9-9740-43682802c888,"Diterichs, Friedrich Wilhelm","Dietrichs, Friedrich Wilhelm;Dieterichs, Friedrich Wilhelm",MALE,,Q1462934,118852841,architect,
8dd98878-0f34-4ac3-b5ed-5c0386503ec7,"Karl August, Sachsen-Weimar-Eisenach, Großherzog",,MALE,,Q213533,11856014X,commissioner,
7f21d5cc-4dae-4803-9b3c-bd304a9e5763,"Wilhelm Heinrich, Sachsen-Eisenach, Herzog",,MALE,,Q70971,102911002,commissioner,
6190b47c-d4b2-49d5-bfce-f9eaa4c66e10,"Ernst August I., Sachsen-Weimar, Herzog",,MALE,,Q65885,104175931,commissioner,
50baae9a-1283-4a10-88e3-38a5b07f82a7,"Johann Wilhelm, Sachsen-Eisenach, Herzog",,MALE,,Q62529,102104395,commissioner,
4d4d84ff-be89-4012-a3eb-f1ba8771df13,"Krohne, Gottfried Heinrich",,MALE,,Q103249,12973229X,architect;designer,
269522cf-755c-43a5-aa5c-88f4e5e14858,"Mützel, Johann",,MALE,,Q1695631,120888432,architect,
4d9ca613-7365-45dd-8ae0-65480e5b00d1,"Castelli, Giovanni Pietro",,MALE,,Q96282433,133473503,plasterer,
33c17f6b-72d7-42a7-9b53-d8ee5e883eb3,"Castelli, Carlo Ludovico",,MALE,,,140570764,painter,
ea7bf920-c821-11e9-a78f-bdb9a7914b83,"Grote (auf Wrestedt), Gräfin",,FEMALE,,,,owner,
bf6e0d00-c820-11e9-a78f-bdb9a7914b83,"Grote, Otto",,MALE,,,1064632327,commissioner,
1b25aa40-c821-11e9-a78f-bdb9a7914b83,"Holle, Elisabeth von",,FEMALE,,Q108654930,12028037X,commissioner,
365f3310-c823-11e9-a78f-bdb9a7914b83,"Gödecke, Hans",,MALE,,,,painter,
29272db0-c580-11e9-a249-1d82ad4f6e4d,"Vos, Marten de, der Ältere",,MALE,,Q555022,118643177,painter;template provider,
d2849016-9ffc-4c5d-bfe4-d58d3d18eb6d,"Fugger, Franz Carl",,MALE,,Q55679006,1012181537,commissioner,
aaf17e6a-da40-4ff0-9c9d-a24bc3d6039f,"Fugger, Anton","Fuggerus, Antonius;Fuggerus, Anthonius;Fuggerus, Anton;Fugger, Anton, von der Lilie;Fugger von der Lilie, Anton",MALE,,Q68245,118694170,commissioner,
657a9306-86f5-4243-b8b8-a010d076028f,"Fugger, Maria Josepha Antonia",,FEMALE,,,,commissioner,
bf121db0-c528-11e9-92b4-2f4b03998979,"Fischer, Johann Michael",,MALE,,Q72959,118533355,architect,
5286a3f0-c528-11e9-92b4-2f4b03998979,"Knoll, Quirin",,MALE,,,,architect,
2a50c190-c528-11e9-92b4-2f4b03998979,"Rugendas, Georg Philipp, der Ältere","Rugendas, Georg Philipp;Rugendas, Georg P.;Rugendas, Georgius Philippus;Rugendas, Georg Philipp I.",MALE,,Q459054,119334690,template provider,
fa6908b8-96a6-40de-bf5b-6a3d15635f2d,"Rugendas, Georg Philipp, der Jüngere","Rugendas, Georg Philipp",MALE,,Q1313910,129246948,painter,
39d779c0-cb6c-11e9-a76d-ef0b154b5ae8,"Fugger, Ruppert Joseph Anton",,MALE,,,156656981,commissioner,
a2457714-a386-43b2-990b-164d39726a1c,"Friedrich Anton Ulrich, Waldeck-Pyrmont, Fürst","Friedrich Anton Ulrich, Waldeck-Pyrmont, Graf",MALE,,Q68257,13015041X,commissioner;painter;template provider,
f4f93210-b529-458c-8f7e-90b2c2fe7992,"Friedrich Karl August, Waldeck-Pyrmont, Fürst","Friedrich Carl August, Waldeck und Pyrmont, Fürst",MALE,,Q214068,102035202,commissioner,
0cf85f5c-3277-41d1-b9bd-e66f27783b9c,"Karl August Friedrich, Waldeck-Pyrmont, Fürst",,MALE,,Q694108,102783012,commissioner,
b1123640-c4bb-11e9-a787-75de7068cfba,"Korb, Hermann",,MALE,,Q2717156,119548518,architect,
5f1f66e0-c4bc-11e9-a787-75de7068cfba,"Rothweil, Franz Friedrich",,MALE,,,1042169233,architect,
0adaadb0-c4bc-11e9-a787-75de7068cfba,"Rothweil, Julius Ludwig",,MALE,,Q1712812,118749978,architect;builder,
0e567f07-5aeb-4ab3-973b-f829351a4b56,"La Feuille, Daniel de",,MALE,,Q25930316,123979471,template provider,
f41ff52c-7f6d-4fb0-9fe8-15c6ae29ca44,"Valentin, Christian Friedrich",,MALE,,,,sculptor,
f263b986-00d8-406a-8bf2-8ebb9ff704de,"Kitz, Johann Matthias",,MALE,,Q1695460,135573939,builder;construction manager;sculptor,
88a8d1b0-c4c4-11e9-8385-59bf93401dce,"Tischbein, Johann Heinrich, der Ältere",,MALE,,Q213789,118758349,artist;painter,
c38099d0-c4c4-11e9-8385-59bf93401dce,"Seeger, Ulrike",,FEMALE,,,,author,
f51015ac-77f9-405b-b0d3-964fe5a5bc0b,"Carl Ludwig, Hohenlohe-Weikersheim, Graf",,MALE,,Q27103109,116956097,commissioner,
d579f84e-d04c-4a8e-9179-70573f2ee58c,"Wolfgang II., Hohenlohe-Weikersheim, Graf",,MALE,,Q2401530,119046415,commissioner,
f49d3699-bfc4-43c1-8c26-6224d61d8023,"Gunzenhäuser, Elias",,MALE,,Q15807801,137929013,carpenter,
a91c45b8-aca1-4d0b-b5ea-5bfa7b36d544,"Beringer, Wolf",,MALE,,Q2589208,128897686,builder,
a30e62cc-d29c-428b-b39d-95c1ca3f8197,"Platz, Paul",,MALE,,,15297704X,builder,
40f13fd0-51f5-40bd-bd65-7f5b4f827b35,"Stegle, Georg",,MALE,,Q122923734,1156815134,builder,
0da5c5d3-a46a-4a91-ad0d-3e8aacdb11d0,"Robin, Georg",,MALE,,Q94764278,120659573,architect;builder,
1017e839-1ccd-4ce7-af2c-fa5a64163511,"Schmidt, Gerhard",,MALE,,,1012777928,plasterer,
9cfb7222-d1a7-4a71-b4f6-a42654f6f22a,"Juncker, Michael",,MALE,,Q94876645,137669550,sculptor,
dfa390b6-1ed8-45b6-8ef3-d28c783de32c,"Limmerich, Christoph",,MALE,,,,plasterer,
63f7d9ff-645f-47db-bf6c-5d322ab56f14,"Thalwitzer, Christian",,MALE,,,,painter,
4d96940b-8279-4700-b7ff-fc8d72f63b05,"Tassaert, Peter Franz",,MALE,,,,painter,
d9c86858-a299-4e3f-9cc6-e74ddaf3e8a0,"Wolfgang Julius, Hohenlohe-Neuenstein, Graf",,MALE,,Q71400,128962321,,
044e4b01-7a0a-40f8-9f73-bd3d5873ce1b,"Johann Friedrich II., Hohenlohe-Neuenstein-Öhringen, Graf",,MALE,,Q6215819,11695499X,commissioner,
7ac801c5-4055-42bc-9f0f-1ce3906acec6,"Johann Friedrich I., Hohenlohe-Neuenstein, Graf",,MALE,,Q27092827,104194871,,
9404acc4-efe5-41df-bc28-3f486bcdda80,"Siegfried, Hohenlohe-Weikersheim, Graf",,MALE,,,,commissioner,
60feefa9-00d5-43e3-b6e2-1047db28b963,"Georg Friedrich, Hohenlohe-Weikersheim, Graf",,MALE,,Q96124,118706292,,
df1207c8-e89d-44b7-aec1-005ca9254fe3,"Philipp Ernst, Hohenlohe-Langenburg, Graf",,MALE,,Q86740,12431497X,,
0fec4878-e372-4daf-a301-260e7e85f634,"Freidrich Kraft, Hohenlohe-Neuenstein-Öhringen, Graf",,MALE,,,,,
08b69bfc-d728-4a4b-b0bf-b3acdbdff975,"Johann Ernst, Hohenlohe-Öhringen, Graf",,MALE,,Q29363158,118043595,,
9baac7fc-014c-4024-978b-4d48a105bdca,"Hohenlohe-Künzelsau, Johann Ludwig von",,MALE,,Q55903587,104194901,,
d21036ae-e59b-4ac0-83d2-1b2d1246a6ae,"Kraft, Hohenlohe-Neuenstein-Öhringen, Graf",,MALE,,,,,
b3546e38-66cc-453e-bf97-64a16da4c577,"Straet, Jan van der","Stradanus;Stradanus, Ioannis",MALE,,Q143595,118755730,template provider,
edde897c-8bf8-43c4-832c-8af127c9b859,"Katzenberger, Balthasar",,MALE,,Q21544429,132449811,painter,
175bb411-df98-4014-ba34-7f2bf00bc781,"Blocklandt-van Montfoort, Anthonie van",,MALE,,Q2281325,122384148,template provider,
f52bfc73-0adc-4a41-9f68-20deb3b74f69,"Weiß, Johann Valentin",,MALE,,,,painter,
c36cd2de-01e0-4c41-979c-d0165a409949,"Carracci, Agostino",,MALE,,Q316269,118668536,template provider,
fa15f74c-9848-4123-b06f-4f9f996b2330,"Manegold, Passau, Bischof","Mangold, Passau, Bischof",MALE,,Q121005,130390666,owner,
b9bc5959-bc6d-492b-9126-bb5d88e9ee63,"Fugger, Hans Ernst","Fugger von Kirchberg und Weißenhorn, Hans Ernst",MALE,,Q20734957,116848391,owner,
9b792700-1820-4c35-9f2c-956bbf0dc934,"Weißenfelder, Johann","Weißenfelder, Johann",MALE,,Q95004787,137842708,owner,
4842beab-800b-480a-9434-32f0dcc747f6,"Weissenfelder, Philipp","Weißenfelder, Philipp",MALE,,,,commissioner;owner,
426512af-0857-44be-8889-f8a043282b70,"Pollweil und Weilerthal, Rudolf von",,MALE,,,,owner,
235030a1-0adc-4aa9-b86d-74ae58b399e8,"Fugger, Christoph Rudolf",,MALE,,Q55228839,,commissioner;owner,
ea4c1a4c-8718-4dee-8296-e78d8a7a03f5,"Fritsch, Jakob Friedrich von",,MALE,,Q1679037,118693735,commissioner,
c2858171-80ea-4561-b68b-3e59e9e3528e,"Anna Amalia, Sachsen-Weimar-Eisenach, Herzogin",,FEMALE,,Q241250,118649485,commissioner,
a147a2a6-8e6f-4c69-8963-13708cbc8b74,"Oeser, Adam Friedrich",,MALE,,Q215129,118786792,painter;template provider,
d300cf18-8c3b-4504-9151-03ce651c123c,"Schmeller, Johann Joseph",,MALE,,Q1695036,118795171,painter,
17340e04-b115-46ef-b2ef-e67130124abc,"Steiner, Karl Friedrich",,MALE,,Q1037954,117254398,architect,
b1f31fc8-f406-403f-b151-b5a7dabf0b5d,"Schlegel, Johann Gottfried",,MALE,,Q47487444,,architect;commissioner,
87819f53-5d43-4eb2-8156-60f98b660d0d,"Meyer, Johann Heinrich",,MALE,,Q118064,118733389,artist;construction manager;painter,
6db69680-c8b1-11e9-a8bd-010b40bb6c8f,"Krafft, Johann",,MALE,,,103493192X,builder,
d739a050-c8b3-11e9-a8bd-010b40bb6c8f,"Neelmeyer, Heinrich",,MALE,,Q94915294,1035101769,painter,
5c6dbba0-c8b2-11e9-a8bd-010b40bb6c8f,Joh.....g,,MALE,,,,painter,
53f61c50-c8b3-11e9-a8bd-010b40bb6c8f,"Beeldemaker, Adriaen Cornelisz",,MALE,,Q4684795,1038677084,painter,
06c4a890-cb04-11e9-b810-4983cc384b82,"Aloisi, Andrea","Aloisii, Andrea",MALE,,Q493314,189409967,painter,
bf1f91e0-c8af-11e9-a8bd-010b40bb6c8f,"Wartenberg, Franz Wilhelm von","Franz Wilhelm, Osnabrück, Bischof ",MALE,,Q84750,118806262,commissioner,
bde3ced0-c8b5-11e9-a8bd-010b40bb6c8f,"Berger, Georg",,MALE,,,1034729985,painter,
ae4e8240-c8b4-11e9-a8bd-010b40bb6c8f,"Philipp Sigismund, Braunschweig-Wolfenbüttel, Herzog","Philipp Sigismund, Osnabrück, Bischof;Philipp Sigismund, Braunschweig-Lüneburg, Herzog",MALE,,Q2087213,124878997,commissioner,
fdff3af0-c8e1-11e9-94ab-75c485fd9e98,"Ernst August, Hannover, König",,MALE,,Q162302,118530925,commissioner,
f6981d60-c515-11e9-a1d4-092b9353e7b9,"Ernst August I., Braunschweig-Lüneburg, Kurfürst","Ernst August, Osnabrück, Fürstbischof;Ernst August, Braunschweig-Lüneburg, Herzog",MALE,,Q372190,101052677,commissioner;owner,
70ad3ef7-a51b-4302-bc2e-c882c2045284,"Ernst August II., Osnabrück, Fürstbischof",,MALE,,Q655521,104207272,commissioner,
081f95c5-8e92-495d-a97f-993b2f48a91b,"Cortona, Pietro da","Berrettini, Pietro",MALE,,Q333323,118638599,template provider,
d452e575-b804-42ff-a93c-91be92b148b7,"Koppers, Gerhard",,MALE,,,,painter,
03941d83-c2de-4c59-9c7e-21028f03de69,"Bigari, Vittorio Maria",,MALE,,Q514645,119122219,painter,
5f63faa0-c7d5-11e9-8741-07f577d624c4,"Clemens August I., Köln, Erzbischof","Clemens August, Fürstbischof, Hildesheim;Clemens August, Bayern von",MALE,,Q215086,118634224,commissioner,
3b8f7849-3ab4-4c9f-b44c-d4a7bfcd66fc,"Schlaun, Johann Conrad",,MALE,,Q76704,118607936,architect;designer,
1645ba6c-b8f3-48fd-95c5-ff598d5162d2,"Manskirch, Johann Christoph",,MALE,,Q1693048,142750808,sculptor,
cf623ea8-071f-44f7-8f0c-ac837bfab53b,"Morsegno, Carlo Pietro",,MALE,,,,plasterer,
b735a412-eb5b-44c9-9cbb-2c5d596aa426,"Castelli, Carlo Antonio",,MALE,,Q87255499,133473384,plasterer,
9848ebb4-15ea-4cd0-bbce-1f8f49d97b44,"Castelli, Domenico",,MALE,,,,plasterer,
b2b80dcd-2c8a-4c75-b66c-fe0e0a63ffcc,"Koppers, Johann Anton",,MALE,,,,painter,
0a18423b-6746-4fda-ba41-6f00da58efdc,"Delarocque, Stephan Laurent",,MALE,,Q2343518,18945802X,painter,
31702931-4ebb-4699-80fa-b13aa4acad4f,"Leveilly, Michael",,MALE,,Q1928428,133778061,architect;construction manager;designer,
b4a11e56-8238-42bc-8804-7ec819526d97,"Holzer, Johann Evangelist","Holzer, Johann Baptist",MALE,,Q877923,118706810,painter;template provider,
c5f94355-ffc1-40d5-9edb-dc002ce799db,"Kruse, Jasmin",,FEMALE,,,,author,
61794c7c-f982-472e-986c-c1b70f3d7a4e,"Johann Ernst, Nassau-Weilburg, Graf",,MALE,,Q473471,136263402,commissioner,
5abea000-6fed-47d8-be10-2c94f8f90a28,"Seekatz, Georg Friedrich Christian",,MALE,,Q1504296,1018349464,painter,
777e15a3-fe29-4155-9aae-d556c289c483,"Roos, Johann Melchior",,MALE,,,,painter,
098d60c5-fc3a-4a09-9c78-59b1e52a5b19,"Wolff, Balthasar",,MALE,,,1012373541,architect;builder,
cbc92294-16ba-4dd8-ad99-75b30e3f784e,"Albrecht, Nassau-Weilburg-Ottweiler, Graf",,MALE,,,102115303,commissioner,
764190db-75a4-4fa1-9753-234cd6b11c7d,"Kempf, Ludwig",,MALE,,,,architect;builder,
6b6228dc-f318-4d99-a987-cbbaa5048503,"Gallasini, Andrea","Gallesini, Andrea",MALE,,Q493921,119457628,architect;builder;construction manager;plasterer,
ebeec240-87b4-4d92-85b7-cf81a1e9e42c,"Johann I., Nassau-Weilburg, Graf",,MALE,,Q475891,138720258,commissioner,
1c74b3ac-554d-427f-b786-0a874aa0fd54,"Philipp III., Nassau-Weilburg, Graf",,MALE,,,137982895,commissioner,
81dcd448-04f3-45b3-874f-0a3a22bde314,"Schickedanz, Nikolaus",,MALE,,,,builder,
6638613b-2fa2-4e32-b8c6-73d496577ec7,"Bottschild, Samuel",,MALE,,Q1702064,122718011,painter;template provider,
9e8357f0-c4ea-11e9-85a2-570d764610f8,"Carl Eugen, Württemberg, Herzog",,MALE,,Q511206,118560158,commissioner,
cbc13f30-c5b6-11e9-b6fd-d99e1ba53a95,"La Guêpière, Philippe de",,,,,,architect,
a8832530-c5aa-11e9-b229-6b499a37f581,"Guibal, Nicolas",,MALE,,Q1986583,118901834,architect;designer;painter;template provider,
1d0aab00-c5bd-11e9-b6fd-d99e1ba53a95,"Weyhing, Johann Friedrich",,MALE,,Q1693688,13806721X,architect,
cb19e960-c5bb-11e9-b6fd-d99e1ba53a95,"Colombo, Giovanni Battista Innocenzo",,MALE,,Q118677,119398257,painter,
c7c193d1-d0bb-44e3-ab9d-de09ec17c7aa,"Sonnenschein, Johann Valentin",,MALE,,Q2508474,119124718,plasterer,
52d80e91-7395-4540-86f9-535425d76c7e,"Bossi, Ludovico",,MALE,,,,plasterer,
a583f9ac-11ab-471e-8bff-caeaede80400,"Roger, Louis",,MALE,,,,image carver,
2f7b38d4-acc6-4a9c-99b3-45ddabaebdb2,"Binder, Johann Konrad",,MALE,,,,image carver,
39996021-43f6-498b-9e36-27bc1c6ab383,"Schaumberg, Heinrich Carl",,MALE,,,,commissioner,
5f6b7f40-c7d6-11e9-8741-07f577d624c4,"Brabeck, Jobst Edmund III.",,MALE,,,,commissioner,
0d1f1b60-c5ac-11e9-893a-a37e5cdc9651,"Winck, Joseph Gregor",,MALE,,Q1707128,118633589,painter,
f3ea1ecd-546b-47e2-91f1-4ec0e6175af9,"Hag, Johann Georg von",",Hag‘, Johann Georg von",MALE,,,,commissioner,
81791a29-1c9d-4af0-a3cd-aa1644d05384,"Recke, Franz Wilhelm von der",,MALE,,,,commissioner,
9b100881-7bda-4712-93eb-8c610ce419df,"Sibylla Augusta, Baden-Baden, Markgräfin",,MALE,,Q70787,118613871,commissioner,
5e4cdc11-7d1f-44a4-a3ee-7854c47eac0a,"Rohrer, Michael Ludwig",,MALE,,Q1695565,120490250,architect,
c587f45f-6de7-4c09-b4d4-1267336378ec,"Maschke, Walter",,MALE,,Q2545488,113079444X,painter,
5f8a6a4e-8687-44b9-bb7c-f68df097f536,"Carracci, Annibale",,MALE,,Q7824,118519255,template provider,
cf88f497-08a8-40b6-84d0-8b88b9bc7015,"Baur, Johann Wilhelm",,MALE,,Q324487,100000231,originator;template provider,
e7dd5aa2-4229-495a-bbc1-4266cab04c15,"Pfleger, Franz",,MALE,,Q95242689,1012391175,painter,
d817c0e7-360d-4fe0-9171-bfe6f81a53e0,"Küsel, Melchior",,MALE,,Q6812010,121894274,template provider,
c620b83c-ac21-4e18-9d8f-c4a997dff83d,"Reinach, Johann Franz, Freiherr",,MALE,,,,commissioner,
b4552e8e-9541-4b02-8646-d08fb9db0ca2,"Froberg, Philipp Joseph Anton, Graf",,MALE,,Q94849919,1023624680,commissioner,
b04e2043-91b0-45eb-8186-9cd4e34fb3e2,"Königsegg-Rothenfels, Christian Moritz, Graf",,MALE,,Q89835,13705811X,commissioner,
87580c3e-043c-4c3d-9677-4b318898b989,"Falkenstein, Marquard Franz Leopold, Freiherr",,MALE,,,141735228,commissioner,
69bd4fe1-7b8d-455d-9171-b9521a12aea3,"Reinach, Franz Ignaz Anton, Freiherr",,MALE,,,,commissioner,
10bf66be-6ab0-44ea-85f4-a3dda0c26ead,"Baden, Franz Benedikt von, Freiherr",,MALE,,Q60838671,117766763,commissioner,
4363d115-387d-45d6-958b-4ada9c08572f,"Gessinger, Christoph",,MALE,,Q94806367,121665259,architect;commissioner,
45327067-9602-4414-b0be-784b0643c515,"Pozzi, Francesco",,MALE,,Q1441192,134060717,plasterer,
c57007ae-6705-4cd6-b993-cac056e0c0e3,"Appiani, Joseph Ignaz",,MALE,,Q1528127,122184831,painter,
e5294ac5-1ba0-4499-8fef-f6353e2edf36,"Bagnato, Franz Anton",,MALE,,Q103371,123361052,architect,
c2c0369d-e246-40e0-8e2e-040edc41d689,"Venator, Johann Caspar",,MALE,,Q106787689,100654207,template provider,
c3258c0f-de5c-4149-9c8b-d8c4e8d20440,"Heinrich II. von Lusignan, Titularkönig von Jerusalem",,MALE,,,,,
59269615-ba4f-4616-8a8b-746f77b2c6fc,Papst Cölestin III.,,MALE,,Q103437,11955562X,,
0e810df7-cee3-4f21-9acb-0af42929dfc5,"Friedrich II. von Hohenstaufen, Kaiser",,MALE,,Q130221,118535765,,
3712ce65-849b-486d-9e3b-688d90049ddf,"Ludwig IX., Frankreich, König",,MALE,,Q346,118729411,,
8a71fe4a-9784-4721-ad87-fbe2f881a10f,"Beyerle, Peter Paul",,MALE,,,,painter,
5fc84981-97c5-498b-823c-3eb288896b14,"Brienne, Isabelle",,FEMALE,,,,,
4c3a36d0-aa2c-4179-8bbf-48b7c0085621,"Huber, Andreas","Huber, Andreas Robert Wilhelm",MALE,,,,author,
ff328acb-87cd-4631-917a-bf8a4359f37c,"Vöhlin von Frickenhausen, Johann Joseph Christoph","Vöhlin, Johann Joseph Christoph",MALE,,,,commissioner,
f9563acc-7543-4580-af33-56bb215bd2a4,"Vöhlin von Frickenhausen, Hans Gothard I.","Vöhlin, Hans Gothard I.;Vöhlin, Hans Gotthard",MALE,,,,commissioner,
2eab6e88-96b2-4513-aa3e-9bc6ba6fdb16,"Grafeneck, Marie Louise von",,FEMALE,,,,commissioner,
513aca70-5205-4e2a-bc50-4a237575138a,"Kuen, Franz Martin","Kuen, Martin;Khuen, Franz Martin;Kuhen, Franz Martin;Kuhn, Franz Martin;Khuen, Franz M.;Kuen, Franz",MALE,,Q1448195,119059541,commissioner;painter,
713f9403-b2ac-44c1-80bd-aa1225a7eead,"Vöhlin von Frickenhausen, Johann Joseph","Vöhlin, Johann Joseph;Vöhlin, Johann Joseph Franz Ludwig",MALE,,Q60844430,135653452,commissioner,
4d6e6b8b-62ec-430f-ac75-73b64eba5abd,"Vöhlin von Frickenhausen, Carl","Vöhlin, Carl",MALE,,,,,
063326c7-3bda-4505-ad66-5805ad0f1637,"Vöhlin von Frickenhausen, Erhard, d. J.","Vöhlin, Erhard, d. J.;Vöhlin, Erhard III.",MALE,,,1235762467,,
ecb643fc-a24e-4e3b-90aa-8f65ccf3df79,"Vöhlin von Frickenhausen, Leonhard","Vöhlin, Leonhard",MALE,,,,,
e92ea4a4-8612-4d6a-884f-c6bdf5276229,"Lauginger, Elisabeth","Vöhlin von Frickenhausen, Elisabeth",FEMALE,,,,,
e8a825c5-ce22-4a12-bd56-ca8cb90d0645,"Vöhlin, Erhard",,MALE,,,,,
e5ded8ce-f22d-4c23-857a-433f0283e8fa,"Fugger, Maria Katharina von","Vöhlin von Frickenhausen, Maria Katharina von",FEMALE,,Q59326281,122044169,,
dbd3cbaf-0a25-4e51-bdfc-204b1ad812b7,"Vöhlin, Konrad",,MALE,,,,,
cbf0a324-121c-4da6-967d-00861d8bae97,"Stoß, Ursula","Vöhlin, Ursula",FEMALE,,,,,
c00ce348-0521-4898-99cb-490b06ecfeba,"Welz, Eva Rosina von","Vöhlin von Frickenhausen, Eva Rosina von",FEMALE,,,,,
b760d39a-9db3-4caf-8acf-237babbf27d8,"Vöhlin, Konrad",,MALE,,,,,
b5baaab6-83a2-4c43-aae8-a8b537a40b41,"Vöhlin von Frickenhausen, Hans Christoph I.","Vöhlin, Hans Christoph I.",MALE,,Q110152804,,,
aef84ec5-f661-40da-b47d-c4554e1d70be,"Pappenheim, Maria Dorothea von","Vöhlin von Frickenhausen, Maria Dorothea von",FEMALE,,,,,
